"","Nome_científico","Local","Município","eventDate","decimalLatitude","decimalLongitude","measurementDeterminedBy","coordinate.type.","coordinateUncertaintyInMeters","rightsHolder","year","sigla.UF.","ID.","Situação","Categoria CDB","Subcategoria CDB","Ambiente","Grupo biológico"
"447","Nandayus nenday","Miranda--Fazenda Santa Emília (paratudal)","NA","2014-09-29T00:00:00",-19.581543,-57.039246,NA,NA,NA,"GBIF",2014,"MS","ID_122632","Presente",NA,NA,NA,NA
"448","Nandayus nenday","Pousada Rio Claro","NA","2014-10-02T00:00:00",-16.570503,-56.727146,NA,NA,NA,"GBIF",2014,"MT","ID_122635","Presente",NA,NA,NA,NA
"449","Nandayus nenday","Refúgio Ecológico Caiman--General Area","NA","2014-10-27T00:00:00",-19.95431,-56.304276,NA,NA,NA,"GBIF",2014,"MS","ID_122636","Presente",NA,NA,NA,NA
"450","Nandayus nenday","Fazenda Barranco Alto","NA","2014-11-25T00:00:00",-19.577219,-56.150867,NA,NA,NA,"GBIF",2014,"MS","ID_122637","Presente",NA,NA,NA,NA
"451","Nandayus nenday","pousada aguape","NA","2014-11-29T00:00:00",-20.09527,-55.96491,NA,NA,NA,"GBIF",2014,"MS","ID_122641","Presente",NA,NA,NA,NA
"452","Nandayus nenday","Fazenda Sao Joao","NA","2014-11-25T00:00:00",-19.401695,-57.040714,NA,NA,NA,"GBIF",2014,"MS","ID_122645","Presente",NA,NA,NA,NA
"453","Nandayus nenday","Pousada Estancia Vitoria","NA","2014-11-27T00:00:00",-16.54882,-56.719864,NA,NA,NA,"GBIF",2014,"MT","ID_122646","Presente",NA,NA,NA,NA
"454","Nandayus nenday","Brazil - Porto de Manga","NA","2013-01-12T00:00:00",-19.25452,-57.23089,NA,NA,NA,"GBIF",2013,"MS","ID_122657","Presente",NA,NA,NA,NA
"455","Nandayus nenday","Brazil - Miranda area","NA","2013-01-13T00:00:00",-19.43211,-57.06105,NA,NA,NA,"GBIF",2013,"MS","ID_122659","Presente",NA,NA,NA,NA
"456","Nandayus nenday","Miranda--Fazenda San Francisco","NA","2013-01-07T00:00:00",-20.085772,-56.61538,NA,NA,NA,"GBIF",2013,"MS","ID_122660","Presente",NA,NA,NA,NA
"457","Nandayus nenday","Terenos--Estrada de acesso à Reserva Canindé","NA","2013-01-25T00:00:00",-20.495207,-54.7978,NA,NA,NA,"GBIF",2013,"MS","ID_122661","Presente",NA,NA,NA,NA
"458","Nandayus nenday","Pantanal--Pousada Rio Claro","NA","2013-03-17T00:00:00",-16.620695,-56.735313,NA,NA,NA,"GBIF",2013,"MT","ID_122663","Presente",NA,NA,NA,NA
"459","Nandayus nenday","Poconé--Fazenda Santa Tereza (SouthWild Pantanal)","NA","2013-05-24T00:00:00",-16.758114,-56.87723,NA,NA,NA,"GBIF",2013,"MT","ID_122665","Presente",NA,NA,NA,NA
"460","Nandayus nenday","Pousada Rio Claro","NA","2013-07-30T00:00:00",-16.619907,-56.73606,NA,NA,NA,"GBIF",2013,"MT","ID_122666","Presente",NA,NA,NA,NA
"461","Nandayus nenday","Pousada Aguapé, Aquidauana, Mato Grosso do Sul","NA","2013-08-05T00:00:00",-20.095917,-55.965729,NA,NA,NA,"GBIF",2013,"NA","ID_122667","Presente",NA,NA,NA,NA
"462","Nandayus nenday","Fazenda Xaraes, Pantanal","NA","2013-08-09T00:00:00",-19.496693,-56.9557,NA,NA,NA,"GBIF",2013,"NA","ID_122668","Presente",NA,NA,NA,NA
"463","Nandayus nenday","Rio Abobral bei Fazenda Xaraés","NA","2013-08-08T00:00:00",-19.484476,-56.974068,NA,NA,NA,"GBIF",2013,"NA","ID_122669","Presente",NA,NA,NA,NA
"464","Nandayus nenday","Estrada Parque Pantanal, MS-184","NA","2013-08-10T00:00:00",-19.545879,-57.039085,NA,NA,NA,"GBIF",2013,"NA","ID_122671","Presente",NA,NA,NA,NA
"465","Nandayus nenday","Fazenda Barranco Alto","NA","2013-08-17T00:00:00",-19.577219,-56.150867,NA,NA,NA,"GBIF",2013,"MS","ID_122673","Presente",NA,NA,NA,NA
"466","Nandayus nenday","Refugio Ecologico Caiman","NA","2013-08-17T00:00:00",-19.952642,-56.30441,NA,NA,NA,"GBIF",2013,"MS","ID_122674","Presente",NA,NA,NA,NA
"467","Nandayus nenday","Reserva Ecologica Jaguar","NA","2013-08-12T00:00:00",-17.102716,-56.943047,NA,NA,NA,"GBIF",2013,"MT","ID_122677","Presente",NA,NA,NA,NA
"468","Nandayus nenday","SouthWild Pantanal Lodge","NA","2013-08-01T00:00:00",-16.788153,-56.849438,NA,NA,NA,"GBIF",2013,"MT","ID_122678","Presente",NA,NA,NA,NA
"469","Nandayus nenday","Rio Claro boat trip","NA","2013-08-07T00:00:00",-16.619621,-56.7347,NA,NA,NA,"GBIF",2013,"MT","ID_122679","Presente",NA,NA,NA,NA
"470","Nandayus nenday","Pousada Fazenda San Francisco, Miranda","NA","2013-09-17T00:00:00",-20.303087,-56.261032,NA,NA,NA,"GBIF",2013,"MS","ID_122685","Presente",NA,NA,NA,NA
"471","Nandayus nenday","Pantanal -- Pousada Rio Mutum","NA","2013-09-25T00:00:00",-16.345982,-55.863045,NA,NA,NA,"GBIF",2013,"MT","ID_122689","Presente",NA,NA,NA,NA
"472","Nandayus nenday","Pantanal--central Transpantaneira (km 60-120)","NA","2013-09-09T00:00:00",-16.784206,-56.844017,NA,NA,NA,"GBIF",2013,"MT","ID_122692","Presente",NA,NA,NA,NA
"473","Nandayus nenday","Refúgio Ecológico Caiman--General Area","NA","2013-09-12T00:00:00",-19.95431,-56.304276,NA,NA,NA,"GBIF",2013,"MS","ID_122696","Presente",NA,NA,NA,NA
"474","Nandayus nenday","Transpantaneira--MT-060","NA","2013-09-11T00:00:00",-16.406895,-56.66991,NA,NA,NA,"GBIF",2013,"MT","ID_122708","Presente",NA,NA,NA,NA
"475","Nandayus nenday","Estrada-Parque Pantanal Sul","NA","2013-09-20T00:00:00",-19.555666,-57.038612,NA,NA,NA,"GBIF",2013,"MS","ID_122709","Presente",NA,NA,NA,NA
"476","Nandayus nenday","Base de Estudos do Pantanal - BEP","NA","2013-09-21T00:00:00",-19.57694,-57.019142,NA,NA,NA,"GBIF",2013,"MS","ID_122710","Presente",NA,NA,NA,NA
"477","Nandayus nenday","Caiman Ecological Refuge","NA","2013-10-02T00:00:00",-19.056631,-56.800316,NA,NA,NA,"GBIF",2013,"MS","ID_122711","Presente",NA,NA,NA,NA
"478","Nandayus nenday","Pousada Rio Claro","NA","2013-10-11T00:00:00",-16.570503,-56.727146,NA,NA,NA,"GBIF",2013,"MT","ID_122714","Presente",NA,NA,NA,NA
"479","Nandayus nenday","Brazil - Southern Pantanal","NA","2013-10-19T00:00:00",-19.178895,-56.678467,NA,NA,NA,"GBIF",2013,"NA","ID_122715","Presente",NA,NA,NA,NA
"480","Nandayus nenday","Brazil - Mato Grosso do Sul","NA","2013-10-15T00:00:00",-21.250982,-56.570492,NA,NA,NA,"GBIF",2013,"NA","ID_122716","Presente",NA,NA,NA,NA
"481","Nandayus nenday","Porto Murtinho - Pantanal","NA","2013-12-19T00:00:00",-21.641792,-57.823105,NA,NA,NA,"GBIF",2013,"MS","ID_122720","Presente",NA,NA,NA,NA
"482","Nandayus nenday","Porto Murtinho - Campo Florido","NA","2013-12-19T00:00:00",-21.678885,-57.625263,NA,NA,NA,"GBIF",2013,"MS","ID_122721","Presente",NA,NA,NA,NA
"483","Nandayus nenday","Pantanal--northern Transpantaneira (km 0-60)","NA","2012-03-27T00:00:00",-16.456923,-56.69135,NA,NA,NA,"GBIF",2012,"MT","ID_122722","Presente",NA,NA,NA,NA
"484","Nandayus nenday","Pantanal--central Transpantaneira (km 60-120)","NA","2012-06-13T00:00:00",-16.784206,-56.844017,NA,NA,NA,"GBIF",2012,"MT","ID_122724","Presente",NA,NA,NA,NA
"485","Nandayus nenday","Estrada-Parque Pantanal Sul","NA","2012-06-24T00:00:00",-19.555666,-57.038612,NA,NA,NA,"GBIF",2012,"MS","ID_122725","Presente",NA,NA,NA,NA
"486","Nandayus nenday","Rio Sucuri","NA","2012-06-24T00:00:00",-21.255102,-56.570107,NA,NA,NA,"GBIF",2012,"MS","ID_122726","Presente",NA,NA,NA,NA
"487","Nandayus nenday","Corumbá--Pousada Xaraés","NA","2012-07-21T00:00:00",-19.493681,-56.95715,NA,NA,NA,"GBIF",2012,"MS","ID_122727","Presente",NA,NA,NA,NA
"488","Nandayus nenday","Pantanal--Pousada Rio Claro","NA","2012-07-27T00:00:00",-16.620695,-56.735313,NA,NA,NA,"GBIF",2012,"MT","ID_122728","Presente",NA,NA,NA,NA
"489","Nandayus nenday","Embiara Lodge, Mato Grosso Sud","NA","2012-08-30T00:00:00",-19.579403,-56.10637,NA,NA,NA,"GBIF",2012,"MS","ID_122730","Presente",NA,NA,NA,NA
"490","Nandayus nenday","Pousada Rio Claro","NA","2012-08-05T00:00:00",-16.570503,-56.727146,NA,NA,NA,"GBIF",2012,"MT","ID_122731","Presente",NA,NA,NA,NA
"491","Nandayus nenday","Faz Barra Mansa Aquidauana","NA","2012-09-24T00:00:00",-19.628338,-55.05169,NA,NA,NA,"GBIF",2012,"MS","ID_122733","Presente",NA,NA,NA,NA
"492","Nandayus nenday","NA","NA","2012-09-16T07:36:00",-21.144949,-56.466039,NA,NA,NA,"GBIF",2012,"MS","ID_122734","Presente",NA,NA,NA,NA
"493","Nandayus nenday","Pantanal--Hotel Barra Mansa","NA","2012-09-16T00:00:00",-19.588509,-56.088173,NA,NA,NA,"GBIF",2012,"MS","ID_122735","Presente",NA,NA,NA,NA
"494","Nandayus nenday","Miranda--Fazenda San Francisco","NA","2012-09-22T00:00:00",-20.085772,-56.61538,NA,NA,NA,"GBIF",2012,"MS","ID_122736","Presente",NA,NA,NA,NA
"495","Nandayus nenday","Refúgio Ecológico Caiman--General Area","NA","2012-09-21T00:00:00",-19.95431,-56.304276,NA,NA,NA,"GBIF",2012,"MS","ID_122740","Presente",NA,NA,NA,NA
"496","Nandayus nenday","Poconé--Fazenda Santa Tereza (SouthWild Pantanal)","NA","2012-10-19T00:00:00",-16.758114,-56.87723,NA,NA,NA,"GBIF",2012,"MT","ID_122750","Presente",NA,NA,NA,NA
"497","Nandayus nenday","Pantanal","NA","2012-10-08T00:00:00",-19.668453,-56.601562,NA,NA,NA,"GBIF",2012,"MS","ID_122754","Presente",NA,NA,NA,NA
"498","Nandayus nenday","Sede to Miranda to Brodoquena to Bonito to Campo Grande","NA","2012-10-11T00:00:00",-19.828726,-55.7666,NA,NA,NA,"GBIF",2012,"MS","ID_122757","Presente",NA,NA,NA,NA
"499","Nandayus nenday","Fazenda Barranco Alto","NA","2012-10-11T00:00:00",-19.577219,-56.150867,NA,NA,NA,"GBIF",2012,"MS","ID_122758","Presente",NA,NA,NA,NA
"500","Nandayus nenday","Base de Estudos do Pantanal - BEP","NA","2012-11-09T00:00:00",-19.57694,-57.019142,NA,NA,NA,"GBIF",2012,"MS","ID_122765","Presente",NA,NA,NA,NA
"501","Nandayus nenday","Pantanal--Pousada Rio Claro","NA","2011-01-24T00:00:00",-16.620695,-56.735313,NA,NA,NA,"GBIF",2011,"MT","ID_122769","Presente",NA,NA,NA,NA
"502","Nandayus nenday","Estância Ecológica SESC Pantanal","NA","2011-02-24T00:00:00",-16.513124,-56.377804,NA,NA,NA,"GBIF",2011,"MT","ID_122770","Presente",NA,NA,NA,NA
"503","Nandayus nenday","Pantanal--Rio Pixaim vicinity","NA","2011-03-21T00:00:00",-16.748095,-56.85747,NA,NA,NA,"GBIF",2011,"MT","ID_122771","Presente",NA,NA,NA,NA
"504","Nandayus nenday","Miranda--área rural","NA","2011-03-29T00:00:00",-20.240961,-56.42671,NA,NA,NA,"GBIF",2011,"MS","ID_122780","Presente",NA,NA,NA,NA
"505","Nandayus nenday","Brazil: Pantanal: Rio Claro Lodge & River","NA","2011-06-11T00:00:00",-16.62029,-56.73531,NA,NA,NA,"GBIF",2011,"MT","ID_122781","Presente",NA,NA,NA,NA
"506","Nandayus nenday","Brazil: Pantanal: Pousada Pival","NA","2011-06-10T00:00:00",-16.378841,-56.62125,NA,NA,NA,"GBIF",2011,"MT","ID_122782","Presente",NA,NA,NA,NA
"507","Nandayus nenday","Passo do Lontra","NA","2011-06-17T00:00:00",-19.574812,-57.038067,NA,NA,NA,"GBIF",2011,"MS","ID_122784","Presente",NA,NA,NA,NA
"508","Nandayus nenday","Fazenda Barranco Alto","NA","2011-07-19T00:00:00",-19.577219,-56.150867,NA,NA,NA,"GBIF",2011,"MS","ID_122786","Presente",NA,NA,NA,NA
"509","Nandayus nenday","Passo do Lontra; base de estudos da Universidade Federal do Mato Grosso do Sul","NA","2011-08-05T00:00:00",-19.586,-57.02,NA,NA,NA,"GBIF",2011,"MS","ID_122788","Presente",NA,NA,NA,NA
"510","Nandayus nenday","Miranda--Fazenda San Francisco","NA","2011-08-28T00:00:00",-20.085772,-56.61538,NA,NA,NA,"GBIF",2011,"MS","ID_122789","Presente",NA,NA,NA,NA
"511","Nandayus nenday","Transpantaneira--MT-060","NA","2011-08-22T00:00:00",-16.406895,-56.66991,NA,NA,NA,"GBIF",2011,"MT","ID_122790","Presente",NA,NA,NA,NA
"512","Nandayus nenday","Pixaim River (-16.7368, -56.8516)","NA","2011-08-09T00:00:00",-16.7368,-56.8516,NA,NA,NA,"GBIF",2011,"MT","ID_122791","Presente",NA,NA,NA,NA
"513","Nandayus nenday","Estrada Miranda-Caiman","NA","2011-08-16T00:00:00",-20.103973,-56.329517,NA,NA,NA,"GBIF",2011,"MS","ID_122792","Presente",NA,NA,NA,NA
"514","Nandayus nenday","Pantanal (-19.4148, -55.6458)","NA","2011-08-18T00:00:00",-19.4148,-55.6458,NA,NA,NA,"GBIF",2011,"MS","ID_122794","Presente",NA,NA,NA,NA
"515","Nandayus nenday","NA","NA","2011-09-12T00:00:00",-19.577097,-57.019901,NA,NA,NA,"GBIF",2011,"MS","ID_122796","Presente",NA,NA,NA,NA
"516","Nandayus nenday","Pousada Aguape","NA","2011-09-12T00:00:00",-20.095621,-55.964844,NA,NA,NA,"GBIF",2011,"MS","ID_122797","Presente",NA,NA,NA,NA
"517","Nandayus nenday","Brazil - Northern Pantanal","NA","2011-09-13T00:00:00",-16.669084,-56.791077,NA,NA,NA,"GBIF",2011,"NA","ID_122798","Presente",NA,NA,NA,NA
"518","Nandayus nenday","Fazenda Nhumirim (Embrapa)","NA","2011-09-18T00:00:00",-18.988226,-56.618824,NA,NA,NA,"GBIF",2011,"MS","ID_122799","Presente",NA,NA,NA,NA
"519","Nandayus nenday","Base de Estudos do Pantanal - BEP","NA","2011-10-03T00:00:00",-19.57694,-57.019142,NA,NA,NA,"GBIF",2011,"MS","ID_122800","Presente",NA,NA,NA,NA
"520","Nandayus nenday","Estrada-Parque Pantanal Sul","NA","2011-10-02T00:00:00",-19.555666,-57.038612,NA,NA,NA,"GBIF",2011,"MS","ID_122801","Presente",NA,NA,NA,NA
"521","Nandayus nenday","NA","NA","2011-11-12T00:00:00",-19.582434,-56.132069,NA,NA,NA,"GBIF",2011,"MS","ID_122802","Presente",NA,NA,NA,NA
"522","Nandayus nenday","Pantanal--Hotel Barra Mansa","NA","2011-11-08T00:00:00",-19.588509,-56.088173,NA,NA,NA,"GBIF",2011,"MS","ID_122804","Presente",NA,NA,NA,NA
"523","Nandayus nenday","Embiara Lodge","NA","2011-11-12T00:00:00",-19.5829,-56.107,NA,NA,NA,"GBIF",2011,"MS","ID_122805","Presente",NA,NA,NA,NA
"524","Nandayus nenday","Brazil - Northern Pantanal","NA","2011-11-20T00:00:00",-16.505883,-56.665764,NA,NA,NA,"GBIF",2011,"NA","ID_122806","Presente",NA,NA,NA,NA
"525","Nandayus nenday","Brazil - Northern Pantanal","NA","2011-11-19T00:00:00",-16.500945,-56.646538,NA,NA,NA,"GBIF",2011,"NA","ID_122807","Presente",NA,NA,NA,NA
"526","Nandayus nenday","Pousada Rio Claro","NA","2011-11-18T00:00:00",-16.570503,-56.727146,NA,NA,NA,"GBIF",2011,"MT","ID_122808","Presente",NA,NA,NA,NA
"527","Nandayus nenday","Pousada Aguape","NA","2010-04-08T00:00:00",-20.095856,-55.964676,NA,NA,NA,"GBIF",2010,"MS","ID_122810","Presente",NA,NA,NA,NA
"528","Nandayus nenday","Posada Xareas","NA","2010-04-02T00:00:00",-19.494003,-56.95746,NA,NA,NA,"GBIF",2010,"MS","ID_122812","Presente",NA,NA,NA,NA
"529","Nandayus nenday","Drive from Miranda to Xareas river pick-up","NA","2010-04-01T00:00:00",-19.813223,-56.903687,NA,NA,NA,"GBIF",2010,"MS","ID_122815","Presente",NA,NA,NA,NA
"530","Nandayus nenday","Miranda River/Red River, Pousada de Lontra","NA","2010-04-23T00:00:00",-19.1737,-57.26074,NA,NA,NA,"GBIF",2010,"MS","ID_122818","Presente",NA,NA,NA,NA
"531","Nandayus nenday","Pousada Aguape","NA","2010-04-01T00:00:00",-20.095621,-55.964844,NA,NA,NA,"GBIF",2010,"MS","ID_122819","Presente",NA,NA,NA,NA
"532","Nandayus nenday","Pousada Passo do Lontra","Miranda","2010-05-20T00:00:00",-20.121647,-56.596033,NA,NA,NA,"GBIF",2010,"MS","ID_122844","Presente",NA,NA,NA,NA
"533","Nandayus nenday","Pantanal do Miranda - MS","NA","2010-05-20T00:00:00",-19.5512,-57.012,NA,NA,NA,"GBIF",2010,"NA","ID_122845","Presente",NA,NA,NA,NA
"534","Nandayus nenday","Pantanal--Pousada Rio Claro","NA","2010-07-19T00:00:00",-16.620695,-56.735313,NA,NA,NA,"GBIF",2010,"MT","ID_122846","Presente",NA,NA,NA,NA
"535","Nandayus nenday","Poconé--Fazenda Santa Tereza (SouthWild Pantanal)","NA","2010-07-07T00:00:00",-16.758114,-56.87723,NA,NA,NA,"GBIF",2010,"MT","ID_122850","Presente",NA,NA,NA,NA
"536","Nandayus nenday","NA","NA","2010-07-20T20:35:00",-16.749106,-56.830259,NA,NA,NA,"GBIF",2010,"MT","ID_122855","Presente",NA,NA,NA,NA
"537","Nandayus nenday","Pantanal--northern Transpantaneira (km 0-60)","NA","2010-08-03T00:00:00",-16.456923,-56.69135,NA,NA,NA,"GBIF",2010,"MT","ID_122856","Presente",NA,NA,NA,NA
"538","Nandayus nenday","Miranda--Fazenda San Francisco","NA","2010-08-10T00:00:00",-20.085772,-56.61538,NA,NA,NA,"GBIF",2010,"MS","ID_122859","Presente",NA,NA,NA,NA
"539","Nandayus nenday","Fazenda Barranco Alto","NA","2010-09-01T00:00:00",-19.577219,-56.150867,NA,NA,NA,"GBIF",2010,"MS","ID_122860","Presente",NA,NA,NA,NA
"540","Nandayus nenday","Pantanal, Paseo a caballo","NA","2010-09-07T00:00:00",-19.186678,-57.27173,NA,NA,NA,"GBIF",2010,"MS","ID_122861","Presente",NA,NA,NA,NA
"541","Nandayus nenday","Pantanal, Ecological Expeditions","NA","2010-09-06T00:00:00",-18.625425,-57.20581,NA,NA,NA,"GBIF",2010,"MS","ID_122862","Presente",NA,NA,NA,NA
"542","Nandayus nenday","Pantanal, Paseo en bote","NA","2010-09-08T00:00:00",-19.099754,-57.298508,NA,NA,NA,"GBIF",2010,"MS","ID_122863","Presente",NA,NA,NA,NA
"543","Nandayus nenday","Estrada-Parque Pantanal Sul","NA","2010-09-23T00:00:00",-19.555666,-57.038612,NA,NA,NA,"GBIF",2010,"MS","ID_122864","Presente",NA,NA,NA,NA
"544","Nandayus nenday","Pantanal -- Pousada Pouso Alegre","NA","2010-09-26T00:00:00",-16.503078,-56.745335,NA,NA,NA,"GBIF",2010,"MT","ID_122868","Presente",NA,NA,NA,NA
"545","Nandayus nenday","NA","NA","2010-09-03T12:07:00",-19.577837,-56.150617,NA,NA,NA,"GBIF",2010,"MS","ID_122869","Presente",NA,NA,NA,NA
"546","Nandayus nenday","Refugio Ecologico Caiman","NA","2010-10-18T00:00:00",-19.952642,-56.30441,NA,NA,NA,"GBIF",2010,"MS","ID_122872","Presente",NA,NA,NA,NA
"547","Nandayus nenday","Porto Jofre (-16.6208, -56.7356)","NA","2010-10-21T00:00:00",-16.6208,-56.7356,NA,NA,NA,"GBIF",2010,"MT","ID_122876","Presente",NA,NA,NA,NA
"548","Nandayus nenday","North Pantanal, Brazil","NA","2009-03-22T00:00:00",-16.336943,-56.640015,NA,NA,NA,"GBIF",2009,"MT","ID_122879","Presente",NA,NA,NA,NA
"549","Nandayus nenday","Caiman Lodge--Circuito","NA","2009-03-11T00:00:00",-19.881493,-56.25914,NA,NA,NA,"GBIF",2009,"MS","ID_122880","Presente",NA,NA,NA,NA
"550","Nandayus nenday","Poconé--Pousada Piuval","NA","2009-04-07T00:00:00",-16.37861,-56.620834,NA,NA,NA,"GBIF",2009,"MT","ID_122881","Presente",NA,NA,NA,NA
"551","Nandayus nenday","Corumbá","NA","2009-04-12T00:00:00",-19.012949,-57.641445,NA,NA,NA,"GBIF",2009,"MS","ID_122882","Presente",NA,NA,NA,NA
"552","Nandayus nenday","Estrada-Parque Pantanal Sul","NA","2009-04-06T00:00:00",-19.555666,-57.038612,NA,NA,NA,"GBIF",2009,"MS","ID_122883","Presente",NA,NA,NA,NA
"553","Nandayus nenday","Passo do Lontra","NA","2009-04-05T00:00:00",-19.574812,-57.038067,NA,NA,NA,"GBIF",2009,"MS","ID_122884","Presente",NA,NA,NA,NA
"554","Nandayus nenday","Pantanal","NA","2009-04-05T00:00:00",-17.710144,-57.474033,NA,NA,NA,"GBIF",2009,"MT","ID_122885","Presente",NA,NA,NA,NA
"555","Nandayus nenday","Instituto Quinta do Sol","NA","2009-06-12T00:00:00",-19.775948,-55.243988,NA,NA,NA,"GBIF",2009,"MS","ID_122886","Presente",NA,NA,NA,NA
"556","Nandayus nenday","Refúgio Ecológico Caiman--General Area","NA","2009-06-18T00:00:00",-19.95431,-56.304276,NA,NA,NA,"GBIF",2009,"MS","ID_122887","Presente",NA,NA,NA,NA
"557","Nandayus nenday","Miranda--Fazenda San Francisco","NA","2009-06-19T00:00:00",-20.085772,-56.61538,NA,NA,NA,"GBIF",2009,"MS","ID_122888","Presente",NA,NA,NA,NA
"558","Nandayus nenday","Pantanal--northern Transpantaneira (km 0-60)","NA","2009-06-04T00:00:00",-16.456923,-56.69135,NA,NA,NA,"GBIF",2009,"MT","ID_122899","Presente",NA,NA,NA,NA
"559","Nandayus nenday","Refugio Ecologico Caiman","NA","2009-07-29T00:00:00",-19.952642,-56.30441,NA,NA,NA,"GBIF",2009,"MS","ID_122903","Presente",NA,NA,NA,NA
"560","Nandayus nenday","Miranda river, Paso do Lontra","NA","2009-08-18T00:00:00",-18.823116,-57.65625,NA,NA,NA,"GBIF",2009,"MS","ID_122904","Presente",NA,NA,NA,NA
"561","Nandayus nenday","Miranda","NA","2009-08-09T00:00:00",-20.232765,-56.374714,NA,NA,NA,"GBIF",2009,"MS","ID_122905","Presente",NA,NA,NA,NA
"562","Nandayus nenday","Pantanal--Pousada Rio Claro","NA","2009-08-09T00:00:00",-16.620695,-56.735313,NA,NA,NA,"GBIF",2009,"MT","ID_122907","Presente",NA,NA,NA,NA
"563","Nandayus nenday","Poconé--Fazenda Santa Tereza (SouthWild Pantanal)","NA","2009-09-15T00:00:00",-16.758114,-56.87723,NA,NA,NA,"GBIF",2009,"MT","ID_122910","Presente",NA,NA,NA,NA
"564","Nandayus nenday","Brazil - Pantanal - Hotel Pantanal area","NA","2009-09-22T00:00:00",-16.748049,-56.85716,NA,NA,NA,"GBIF",2009,"MT","ID_122911","Presente",NA,NA,NA,NA
"565","Nandayus nenday","Pantanal -- Pousada Pouso Alegre","NA","2009-10-25T00:00:00",-16.503078,-56.745335,NA,NA,NA,"GBIF",2009,"MT","ID_122915","Presente",NA,NA,NA,NA
"566","Nandayus nenday","Transpantaneira","NA","2009-10-06T00:00:00",-16.66116,-56.78846,NA,NA,NA,"GBIF",2009,"MT","ID_122916","Presente",NA,NA,NA,NA
"567","Nandayus nenday","Trecho de Pioneiros a Posto Policial","NA","2009-10-05T00:00:00",-20.511269,-54.614902,NA,NA,NA,"GBIF",2009,"MS","ID_122917","Presente",NA,NA,NA,NA
"568","Nandayus nenday","Bodoquena--Fazenda Boca da Onça","NA","2009-11-18T00:00:00",-20.73974,-56.731007,NA,NA,NA,"GBIF",2009,"MS","ID_122923","Presente",NA,NA,NA,NA
"569","Nandayus nenday","Pousada Xaraés","NA","2008-02-01T00:00:00",-19.49379,-56.95731,NA,NA,NA,"GBIF",2008,"MS","ID_122924","Presente",NA,NA,NA,NA
"570","Nandayus nenday","Refugio Ecologico Caiman","NA","2008-03-16T00:00:00",-19.952642,-56.30441,NA,NA,NA,"GBIF",2008,"MS","ID_122925","Presente",NA,NA,NA,NA
"571","Nandayus nenday","Refugio Ecologico Caiman","NA","2008-04-21T00:00:00",-19.747559,-56.32527,NA,NA,NA,"GBIF",2008,"MS","ID_122927","Presente",NA,NA,NA,NA
"572","Nandayus nenday","Brazil--Bonito","NA","2008-04-22T00:00:00",-21.127802,-56.49145,NA,NA,NA,"GBIF",2008,"MS","ID_122930","Presente",NA,NA,NA,NA
"573","Nandayus nenday","Brazill--Miranda","NA","2008-04-20T00:00:00",-20.232029,-56.38514,NA,NA,NA,"GBIF",2008,"MS","ID_122931","Presente",NA,NA,NA,NA
"574","Nandayus nenday","Miranda--Fazenda San Francisco","NA","2008-04-21T00:00:00",-20.085772,-56.61538,NA,NA,NA,"GBIF",2008,"MS","ID_122932","Presente",NA,NA,NA,NA
"575","Nandayus nenday","Pantanal--central Transpantaneira (km 60-120)","NA","2008-08-16T00:00:00",-16.784206,-56.844017,NA,NA,NA,"GBIF",2008,"MT","ID_122935","Presente",NA,NA,NA,NA
"576","Nandayus nenday","Parque Estadual Encontro das Aguas","NA","2008-08-30T00:00:00",-17.306133,-56.716553,NA,NA,NA,"GBIF",2008,"MT","ID_122936","Presente",NA,NA,NA,NA
"577","Nandayus nenday","Pantanal--Trecho Sul da Transpantaneira (km 120 até Porto Jofre)","NA","2008-08-17T00:00:00",-17.11743,-56.92916,NA,NA,NA,"GBIF",2008,"MT","ID_122937","Presente",NA,NA,NA,NA
"578","Nandayus nenday","Pantanal--Pousada Rio Claro","NA","2008-08-16T00:00:00",-16.620695,-56.735313,NA,NA,NA,"GBIF",2008,"MT","ID_122938","Presente",NA,NA,NA,NA
"579","Nandayus nenday","Poconé--Fazenda Santa Tereza (SouthWild Pantanal)","NA","2008-08-23T00:00:00",-16.758114,-56.87723,NA,NA,NA,"GBIF",2008,"MT","ID_122939","Presente",NA,NA,NA,NA
"580","Nandayus nenday","Pantanal (-16.5414, -57.052)","NA","2008-08-15T00:00:00",-16.5414,-57.052,NA,NA,NA,"GBIF",2008,"MT","ID_122942","Presente",NA,NA,NA,NA
"581","Nandayus nenday","barra mansa","NA","2008-10-10T00:00:00",-20.558144,-55.70562,NA,NA,NA,"GBIF",2008,"MS","ID_122946","Presente",NA,NA,NA,NA
"582","Nandayus nenday","Refúgio Ecológico Caiman--General Area","NA","2008-10-31T00:00:00",-19.95431,-56.304276,NA,NA,NA,"GBIF",2008,"MS","ID_122947","Presente",NA,NA,NA,NA
"583","Nandayus nenday","Refugio ecologico caiman","NA","2008-10-13T00:00:00",-19.954159,-56.30407,NA,NA,NA,"GBIF",2008,"MS","ID_122949","Presente",NA,NA,NA,NA
"584","Nandayus nenday","NA","NA","2008-12-20T13:55:00",-20.235958,-56.375104,NA,NA,NA,"GBIF",2008,"MS","ID_122952","Presente",NA,NA,NA,NA
